time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2007-12-25T14:04:34.730Z,38.503,142.026,48.4,6.1,mwc,351,47.4,,0.84,us,usp000fv78,2015-02-12T21:38:25.336Z,"near the east coast of Honshu, Japan",earthquake
2007-12-25T16:20:52.560Z,-19.445,-69.048,112.6,5.8,mwb,331,44.3,,0.99,us,usp000fv7c,2015-02-12T22:30:59.808Z,"Tarapaca, Chile",earthquake
2007-12-26T22:04:54.670Z,52.558,-168.221,25,6.4,mwc,566,45.6,,0.96,us,usp000fvad,2015-02-12T23:02:09.792Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2007-12-26T23:40:53.100Z,-22.45,-68.627,106.6,5.5,mwc,248,47.3,,,us,usp000fvau,2015-02-11T17:18:45.000Z,"Antofagasta, Chile",earthquake
2007-12-26T23:47:10.770Z,39.446,33.162,8.3,5.6,mwc,334,22.7,,1.08,us,usp000fvaw,2015-02-12T20:50:07.096Z,"central Turkey",earthquake
2007-12-27T14:44:23.630Z,52.267,-168.383,17.8,5.6,mwc,311,105.4,,1.07,us,usp000fvcs,2015-02-12T23:16:52.596Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2007-12-28T04:11:19.780Z,-13.618,166.566,35,5.6,mwc,184,35.8,,1.15,us,usp000fvf0,2015-02-12T22:10:29.657Z,"Vanuatu",earthquake
2007-12-28T21:59:42.150Z,-19.387,-173.991,35,5.6,mwc,78,76.4,,1.06,us,usp000fvhp,2015-02-12T21:58:34.040Z,"Tonga",earthquake
2007-12-29T22:58:02.210Z,52.21,-168.149,15.8,5.9,mwc,478,105.1,,,us,usp000fvkw,2015-02-12T23:08:36.633Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2007-12-30T06:24:01.190Z,-19.454,-173.847,29.8,5.7,mwc,145,66.6,,0.88,us,usp000fvmz,2015-02-12T20:48:42.242Z,"Tonga",earthquake
2008-01-01T06:32:27.960Z,40.288,72.985,6,5.6,mwc,489,35.1,,0.94,us,usp000fvrz,2015-02-12T21:36:48.015Z,"Kyrgyzstan",earthquake
2008-01-01T06:32:33.000Z,40.3456,72.9388,37.5,5.6,,,,,,atlas,atlas20080101063233,2015-02-04T08:39:11.726Z,"Kyrgyzstan",earthquake
2008-01-01T18:54:59.010Z,-5.878,146.884,34,6.3,mwc,373,16.5,,1.13,us,usp000fvt8,2015-02-12T22:33:08.043Z,"eastern New Guinea region, Papua New Guinea",earthquake
2008-01-01T19:13:05.110Z,-5.902,146.967,35,5.8,mwc,187,15.2,,1.15,us,usp000fvta,2015-02-11T17:18:45.000Z,"eastern New Guinea region, Papua New Guinea",earthquake
2008-01-01T19:13:08.000Z,-6.016,146.937,64.6,5.8,mw,,,,,iscgem,iscgem13325530,2015-02-12T20:56:23.839Z,"eastern New Guinea region, Papua New Guinea",earthquake
2008-01-04T07:29:18.300Z,-2.782,101.032,35,6,mwc,298,30.9,,1.1,us,usp000fvy8,2015-02-12T21:12:45.071Z,"southern Sumatra, Indonesia",earthquake
2008-01-05T01:56:45.460Z,14.129,-91.479,66.2,5.6,mwc,357,27.6,,1.45,us,usp000fvzw,2015-02-12T21:19:26.722Z,"Guatemala",earthquake
2008-01-05T07:29:33.500Z,-22.82,-68.484,103,5.7,mwc,338,37.6,,0.96,us,usp000fw0k,2015-02-12T22:16:59.992Z,"Antofagasta, Chile",earthquake
2008-01-05T10:39:14.290Z,51.324,-130.39,10,5.7,mwc,196,141.1,,1.5,us,usp000fw0t,2015-02-12T20:34:41.905Z,"Haida Gwaii Region, Canada",earthquake
2008-01-05T11:01:05.000Z,51.26,-130.75,10,6.6,mwc,,,,,gcmt,gcmt20080105110105,2015-02-11T17:18:45.000Z,"Haida Gwaii Region, Canada",earthquake
2008-01-05T11:01:06.110Z,51.254,-130.746,15,6.6,mwc,422,66.7,,1.29,us,usp000fw0w,2015-02-12T23:41:00.258Z,"Haida Gwaii Region, Canada",earthquake
2008-01-05T11:44:48.170Z,51.163,-130.542,10,6.4,mwc,462,42.7,,1.15,us,usp000fw12,2015-02-12T23:49:12.886Z,"Haida Gwaii Region, Canada",earthquake
2008-01-05T19:55:31.180Z,-62.139,-155.695,10,5.7,mwc,17,93.6,,1.11,us,usp000fw1v,2015-02-12T21:17:00.864Z,"Pacific-Antarctic Ridge",earthquake
2008-01-06T05:14:17.000Z,37.1496,22.934,50.9,6.1,,,,,,atlas,atlas20080106051417,2015-02-04T08:40:29.301Z,"southern Greece",earthquake
2008-01-06T05:14:20.180Z,37.216,22.693,75,6.2,mwb,640,23.8,,1.22,us,usp000fw2w,2015-02-12T20:58:07.437Z,"southern Greece",earthquake
2008-01-07T03:12:26.000Z,-0.781,134.139,10,5.9,mw,,,,,iscgem,iscgem13329385,2015-02-12T21:52:06.705Z,"near the north coast of Papua, Indonesia",earthquake
2008-01-07T03:12:26.840Z,-0.795,134.012,12,5.9,mwc,253,36.5,,0.93,us,usp000fw5b,2015-02-11T17:18:45.000Z,"near the north coast of Papua, Indonesia",earthquake
2008-01-07T07:46:29.680Z,12.263,125.376,55.8,5.6,mwc,149,53.7,,0.85,us,usp000fw5w,2015-02-12T23:25:00.833Z,"Samar, Philippines",earthquake
2008-01-07T08:14:20.360Z,51.198,-179.6,35,5.6,mwc,369,69,,0.87,us,usp000fw5x,2015-02-12T21:45:52.456Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2008-01-08T19:23:31.750Z,-3.913,131.368,1.6,5.8,mwc,132,43.6,,1.24,us,usp000fw98,2015-02-12T22:07:01.067Z,"Ceram Sea, Indonesia",earthquake
2008-01-09T08:26:45.490Z,32.288,85.166,10,6.4,mwc,485,13.9,,0.89,us,usp000fwaj,2015-02-12T22:28:28.676Z,"western Xizang",earthquake
2008-01-09T14:40:00.960Z,51.649,-131.183,10,6.1,mwc,333,78.3,,1.01,us,usp000fwb9,2015-02-12T20:32:09.704Z,"Haida Gwaii Region, Canada",earthquake
2008-01-10T01:37:19.000Z,43.785,-127.264,13,6.3,mwc,232,39.7,,1.38,us,usp000fwcm,2015-02-12T23:27:10.220Z,"off the coast of Oregon",earthquake
2008-01-13T12:15:35.600Z,17.048,120.989,10,5.7,mwc,170,51.7,,1.09,us,usp000fwmm,2015-02-11T17:18:45.000Z,"Luzon, Philippines",earthquake
2008-01-13T12:15:38.000Z,17.147,120.926,27.9,5.8,mw,,,,,iscgem,iscgem13333801,2015-02-12T22:18:10.914Z,"Luzon, Philippines",earthquake
2008-01-14T13:38:35.990Z,10.413,92.869,34,5.9,mwc,373,37.9,,0.8,us,usp000fwqa,2015-02-12T23:36:00.406Z,"Andaman Islands, India region",earthquake
2008-01-15T17:52:15.690Z,-21.984,-179.535,597.6,6.5,mwc,484,16.1,,1.05,us,usp000fwsh,2015-02-12T23:44:54.783Z,"Fiji region",earthquake
2008-01-16T11:54:44.120Z,32.331,85.158,9,5.9,mwc,389,25.3,,0.89,us,usp000fwu1,2015-02-12T22:48:16.671Z,"western Xizang",earthquake
2008-01-18T19:31:12.510Z,-20.963,-179.149,639.5,5.5,mwc,252,34.5,,0.95,us,usp000fwz3,2015-02-11T17:18:46.000Z,"Fiji region",earthquake
2008-01-20T06:08:56.720Z,-35.017,-112.019,10,5.6,mwc,118,86.7,,0.81,us,usp000fx2u,2015-02-12T21:39:46.049Z,"southern East Pacific Rise",earthquake
2008-01-20T18:41:47.500Z,-44.92,166.98,22,5.5,mwc,118,47.1,,,us,usp000fx3q,2015-02-11T17:18:46.000Z,"off the west coast of the South Island of New Zealand",earthquake
2008-01-20T20:26:04.880Z,2.346,126.816,35,6.1,mwc,213,34.3,,0.98,us,usp000fx3z,2015-02-12T23:16:35.311Z,"Molucca Sea",earthquake
2008-01-21T12:24:27.060Z,-34.863,-111.851,10,5.8,mwc,241,30.1,,1.02,us,usp000fx5n,2015-02-12T20:55:13.324Z,"southern East Pacific Rise",earthquake
2008-01-22T07:55:48.880Z,-15.277,-175.348,6,6,mwc,219,44.9,,1.31,us,usp000fx72,2015-02-12T20:09:55.887Z,"Tonga",earthquake
2008-01-22T10:49:21.800Z,-15.419,-175.589,10,6.1,mwc,184,44.1,,1.36,us,usp000fx79,2015-02-12T21:39:22.823Z,"Tonga",earthquake
2008-01-22T17:14:57.950Z,1.011,97.442,20,6.2,mwb,157,38,,1.07,us,usp000fx81,2015-02-12T23:29:05.805Z,"Nias region, Indonesia",earthquake
2008-01-22T18:43:32.740Z,32.349,85.262,5.4,5.5,mwc,312,39.4,,1.13,us,usp000fx8b,2015-02-11T17:18:46.000Z,"western Xizang",earthquake
2008-01-23T05:49:32.200Z,14.278,-94.037,13,5.5,mwc,259,41,,,us,usp000fx94,2015-02-11T17:18:46.000Z,"off the coast of Chiapas, Mexico",earthquake
2008-01-24T04:12:13.760Z,6.943,-82.383,10,5.9,mwc,231,52.9,,1.1,us,usp000fxb5,2015-02-12T22:00:21.332Z,"south of Panama",earthquake
2008-01-24T22:29:53.060Z,-6.026,146.619,35,5.9,mwc,319,15.6,,0.98,us,usp000fxd1,2015-02-12T23:02:04.132Z,"eastern New Guinea region, Papua New Guinea",earthquake
2008-01-29T14:57:26.200Z,-58.735,-25.24,35,5.6,mwb,135,37.7,,0.97,us,usp000fxq5,2015-02-12T21:18:11.173Z,"South Sandwich Islands region",earthquake
2008-01-30T07:32:42.800Z,-7.302,127.688,8,6.2,mwc,321,31.6,,1.05,us,usp000fxrt,2015-02-12T23:22:28.042Z,"Kepulauan Barat Daya, Indonesia",earthquake
2008-01-30T12:48:32.950Z,-0.169,125.083,70,5.5,mwb,109,64.3,,1.11,us,usp000fxsh,2015-02-11T17:18:46.000Z,"Molucca Sea",earthquake
2008-01-31T01:04:28.210Z,-6.132,129.65,10,5.8,mwc,148,27.9,,1.29,us,usp000fxu7,2015-02-12T23:09:25.157Z,"Banda Sea",earthquake
2008-02-01T10:26:09.820Z,-15.551,-175.07,34.1,5.5,mwc,146,70.2,,1.16,us,usp000fxxe,2015-02-11T17:18:46.000Z,"Tonga",earthquake
2008-02-01T12:10:06.400Z,-21.495,-179.352,604.2,6,mwb,379,17.9,,1.1,us,usp000fxxh,2015-02-12T22:37:52.265Z,"Fiji region",earthquake
2008-02-03T07:34:11.000Z,-2.337,28.893,10,5.9,mw,,,,,iscgem,iscgem13213409,2015-02-12T22:26:54.776Z,"Lac Kivu region, Democratic Republic of the Congo",earthquake
2008-02-03T07:34:12.180Z,-2.296,28.9,10,5.9,mwb,415,19.5,,0.78,us,usp000fy21,2015-02-11T17:18:46.000Z,"Lac Kivu region, Democratic Republic of the Congo",earthquake
2008-02-03T14:24:37.340Z,-56.272,-27.043,99.7,5.6,mwc,78,39.9,,1,us,usp000fy2r,2015-02-12T22:46:42.466Z,"South Sandwich Islands region",earthquake
2008-02-04T07:43:56.130Z,19.028,-66.902,14.5,5.5,mwc,291,16.2,,,us,usp000fy4h,2015-02-11T17:18:46.000Z,"Puerto Rico region",earthquake
2008-02-04T17:01:29.980Z,-20.166,-70.037,35,6.3,mwc,375,45,,0.87,us,usp000fy5k,2015-02-12T21:01:48.330Z,"Tarapaca, Chile",earthquake
2008-02-05T05:56:46.960Z,-3.517,118.07,13,5.9,mwc,202,38.2,,1.16,us,usp000fy76,2015-02-11T17:18:46.000Z,"Sulawesi, Indonesia",earthquake
2008-02-05T05:56:51.000Z,-3.536,118.03,40,5.8,mw,,,,,iscgem,iscgem12942193,2015-02-12T22:32:05.981Z,"Sulawesi, Indonesia",earthquake
2008-02-07T07:50:55.250Z,1.228,122.653,35.6,5.8,mwc,86,47,,1.08,us,usp000fyc1,2015-02-12T20:25:57.352Z,"Minahasa, Sulawesi, Indonesia",earthquake
2008-02-07T09:25:30.470Z,-22.539,-179.238,465.2,5.6,mwc,231,34.1,,0.88,us,usp000fyc7,2015-02-12T23:07:12.393Z,"south of the Fiji Islands",earthquake
2008-02-07T20:58:18.000Z,-7.58,116.82,321.7,5.7,mwc,,,,,gcmt,gcmt20080207205818,2015-02-11T17:18:47.000Z,"Bali Sea",earthquake
2008-02-07T20:58:18.920Z,-7.582,116.819,321.7,5.7,mwc,220,42.3,,0.86,us,usp000fydn,2015-02-12T22:16:56.079Z,"Bali Sea",earthquake
2008-02-08T09:38:14.100Z,10.671,-41.899,9,6.9,mwc,600,24.9,,0.85,us,usp000fyep,2015-02-12T22:16:43.271Z,"northern Mid-Atlantic Ridge",earthquake
2008-02-09T18:34:01.600Z,-0.236,125.084,38,6,mwc,204,28,,1.15,us,usp000fyhw,2015-02-12T22:46:40.883Z,"Molucca Sea",earthquake
2008-02-10T12:22:02.650Z,-60.797,-25.586,8,6.6,mwc,264,18,,1.15,us,usp000fykt,2015-02-12T22:42:37.129Z,"South Sandwich Islands region",earthquake
2008-02-12T01:29:40.910Z,-3.008,101.21,47.3,5.5,mwc,307,29.2,,0.86,us,usp000fyq9,2015-02-11T17:18:47.000Z,"southern Sumatra, Indonesia",earthquake
2008-02-12T12:50:18.490Z,16.357,-94.304,83,6.5,mwc,521,27.6,,1.01,us,usp000fyrt,2015-02-12T23:52:01.858Z,"Oaxaca, Mexico",earthquake
2008-02-13T19:58:46.130Z,-8.158,128.644,19,6.2,mwc,370,33.4,,0.93,us,usp000fyuj,2015-02-12T20:49:15.476Z,"Timor Sea",earthquake
2008-02-14T10:09:22.720Z,36.501,21.67,29,6.9,mwc,645,30.6,,1.31,us,usp000fyw4,2015-02-12T16:21:21.000Z,"southern Greece",earthquake
2008-02-14T10:09:23.000Z,36.535,21.786,37.1,6.9,mw,,,,,iscgem,iscgem13214081,2015-02-12T21:30:55.699Z,"southern Greece",earthquake
2008-02-14T12:08:55.790Z,36.345,21.863,28,6.5,mwc,650,30.7,,1.19,us,usp000fywh,2015-02-12T16:21:21.000Z,"southern Greece",earthquake
2008-02-14T12:08:56.000Z,36.37,21.929,38,6.5,mw,,,,,iscgem,iscgem13214085,2015-02-12T21:15:20.547Z,"southern Greece",earthquake
2008-02-15T22:00:55.690Z,-61.294,154.249,10,5.7,mwc,31,72.3,,1.14,us,usp000fz03,2015-02-12T23:02:56.617Z,"Balleny Islands region",earthquake
2008-02-16T14:45:11.690Z,-21.346,-68.385,130.1,6.1,mwb,428,36.8,,0.96,us,usp000fz1p,2015-02-12T21:26:55.400Z,"Antofagasta, Chile",earthquake
2008-02-20T08:08:30.520Z,2.768,95.964,26,7.4,mwc,607,16.4,,0.97,us,usp000fzau,2015-02-12T20:45:52.876Z,"Simeulue, Indonesia",earthquake
2008-02-20T12:11:20.720Z,-52.917,-46.492,10,5.5,mb,32,86.9,,1.07,us,usp000fzbj,2014-11-07T01:34:59.354Z,"South Atlantic Ocean",earthquake
2008-02-20T12:49:44.090Z,-53.015,-46.542,10,5.6,mb,57,60.3,,1.01,us,usp000fzbr,2014-11-07T01:34:59.385Z,"South Atlantic Ocean",earthquake
2008-02-20T18:27:06.000Z,36.288,21.775,9.9,6.2,mwc,568,42.3,,1.29,us,usp000fzcj,2015-02-12T21:32:18.815Z,"southern Greece",earthquake
2008-02-21T02:46:18.190Z,77.079,18.571,12,6.1,mwc,637,23.9,,0.81,us,usp000fzeu,2015-02-12T20:58:20.634Z,"Svalbard region",earthquake
2008-02-21T14:16:02.710Z,41.153,-114.867,6.7,6,mwc,518,13.1,,,us,usp000fzgx,2015-02-11T17:18:47.000Z,"Nevada",earthquake
2008-02-21T14:16:04.000Z,41.126,-114.859,10,6,mw,,,,,iscgem,iscgem12942319,2015-02-12T23:26:12.554Z,"Nevada",earthquake
2008-02-21T21:41:37.730Z,-2.146,138.962,11,5.6,mwb,113,82.3,,1.26,us,usp000fzk0,2015-02-12T21:28:48.593Z,"Papua, Indonesia",earthquake
2008-02-21T23:55:36.000Z,-2.308,99.833,27.3,5.7,mw,,,,,iscgem,iscgem10542168,2015-02-12T21:43:57.313Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-21T23:55:36.460Z,-2.323,99.88,24,5.7,mwb,283,28,,0.85,us,usp000fzkk,2014-11-07T01:35:01.060Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-23T07:17:11.480Z,-2.511,99.962,32.9,5.6,mwc,176,28.3,,0.87,us,usp000fzr9,2015-02-12T21:27:04.130Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-23T15:57:20.490Z,-57.335,-23.433,14,6.8,mwc,338,23.9,,1.12,us,usp000fzsd,2015-02-12T21:28:02.922Z,"South Sandwich Islands region",earthquake
2008-02-24T14:46:21.470Z,-2.405,99.931,22,6.5,mwc,429,28.3,,0.97,us,usp000fzv0,2015-02-12T22:23:57.291Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-25T08:36:33.030Z,-2.486,99.972,25,7.2,mwc,505,18.4,,1.22,us,usp000fzx4,2015-02-12T20:44:37.024Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-25T18:06:03.900Z,-2.332,99.891,25,6.6,mwc,421,17.7,,0.98,us,usp000fzy8,2015-02-12T22:38:28.242Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-25T21:02:18.000Z,-2.273,99.809,30,6.7,mw,,,,,iscgem,iscgem12942346,2015-02-12T21:01:42.930Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-25T21:02:18.420Z,-2.245,99.808,25,6.7,mwc,543,15.1,,0.94,us,usp000fzyk,2015-02-12T16:21:21.000Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-02-26T18:18:27.530Z,-3.852,101.067,20,5.9,mwc,231,28.1,,1.36,us,usp000g01s,2015-02-12T22:24:01.826Z,"southern Sumatra, Indonesia",earthquake
2008-02-27T04:54:27.670Z,-34.625,-178.966,44.1,5.5,mwc,85,52.7,,1.02,us,usp000g03k,2015-02-11T17:18:47.000Z,"south of the Kermadec Islands",earthquake
2008-02-27T06:54:20.610Z,26.816,142.438,15,6.2,mwc,437,18.6,,0.8,us,usp000g03x,2015-02-12T23:23:53.331Z,"Bonin Islands, Japan region",earthquake
2008-02-28T09:12:54.660Z,12.68,141.766,10,5.6,mwc,191,45.3,,0.99,us,usp000g06r,2015-02-12T22:37:18.323Z,"Mariana Islands region",earthquake
2008-02-29T02:38:29.520Z,-35.074,-108.968,10,5.7,mwb,198,42.1,,0.89,us,usp000g090,2015-02-12T20:58:50.925Z,"southern East Pacific Rise",earthquake
2008-02-29T08:18:20.580Z,3.931,93.477,35,5.6,mwc,126,78.3,,0.84,us,usp000g09n,2015-02-11T17:18:47.000Z,"off the west coast of northern Sumatra",earthquake
2008-03-01T19:51:59.310Z,-20.256,-69.941,36.6,5.7,mwb,374,40.6,,0.9,us,usp000g0e3,2015-02-12T22:50:40.459Z,"Tarapaca, Chile",earthquake
2008-03-01T23:06:44.770Z,-35.379,-179.299,24.7,5.6,mwc,111,74.8,,1.22,us,usp000g0em,2015-02-12T22:32:14.872Z,"east of the North Island of New Zealand",earthquake
2008-03-02T05:11:44.590Z,51.859,-179.313,21.4,5.8,mwc,291,46.6,,1.19,us,usp000g0ff,2015-02-12T20:20:01.088Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2008-03-03T02:37:27.120Z,-2.18,99.823,25,6.2,mwc,367,27.6,,0.84,us,usp000g0hs,2015-02-11T17:18:48.000Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-03-03T02:37:28.000Z,-2.135,99.852,30.6,6.2,mw,,,,,iscgem,iscgem13479583,2015-02-12T23:08:02.846Z,"Kepulauan Mentawai region, Indonesia",earthquake
2008-03-03T09:31:02.500Z,46.406,153.175,10,6.5,mwc,556,37.7,,1.1,us,usp000g0jk,2015-02-12T20:25:21.166Z,"Kuril Islands",earthquake
2008-03-03T13:49:40.420Z,19.913,121.334,10,6,mwc,418,23,,0.89,us,usp000g0k8,2015-02-12T21:30:32.247Z,"Babuyan Islands region, Philippines",earthquake
2008-03-03T14:11:14.620Z,13.351,125.63,24,6.9,mwc,544,25.9,,0.94,us,usp000g0k9,2015-02-12T20:21:49.876Z,"Philippine Islands region",earthquake
2008-03-03T17:48:32.120Z,-4.467,101.452,27.5,5.6,mb,206,29,,0.9,us,usp000g0m6,2014-11-07T01:35:10.803Z,"southern Sumatra, Indonesia",earthquake
2008-03-04T19:24:27.010Z,52.239,-173.721,10,5.5,mwb,255,68.4,,1.21,us,usp000g0qg,2015-02-11T17:18:48.000Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2008-03-06T01:21:59.130Z,2.572,128.232,125,5.9,mwc,276,27.8,,0.91,us,usp000g0tp,2015-02-12T23:23:08.733Z,"Halmahera, Indonesia",earthquake
2008-03-06T09:38:43.440Z,51.522,156.546,134.4,5.5,mwb,444,44,,0.73,us,usp000g0ug,2015-02-11T17:18:48.000Z,"Kamchatka Peninsula, Russia",earthquake
2008-03-10T09:43:01.520Z,-28.337,-69.294,89.5,5.6,mwb,292,37.5,,0.85,us,usp000g152,2015-02-12T22:28:01.985Z,"La Rioja, Argentina",earthquake
2008-03-11T14:37:10.290Z,52.171,-169.481,16.5,5.6,mwc,438,45.4,,1.02,us,usp000g17t,2015-02-12T21:59:50.754Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2008-03-12T11:23:34.060Z,-16.567,167.335,13,6.4,mwc,267,28.5,,1.24,us,usp000g1ad,2015-02-12T21:01:15.630Z,"Vanuatu",earthquake
2008-03-12T11:36:55.280Z,-16.489,167.183,10,6.3,mwc,204,42.2,,1.2,us,usp000g1af,2015-02-12T21:01:46.129Z,"Vanuatu",earthquake
2008-03-13T13:28:44.850Z,-45.492,35.008,10,6,mwc,81,50.7,,1.34,us,usp000g1dj,2015-02-12T20:08:16.876Z,"Prince Edward Islands region",earthquake
2008-03-13T23:01:18.320Z,14.463,-93.462,10,5.7,mwc,323,93.5,,0.99,us,usp000g1e5,2015-02-11T17:18:48.000Z,"off the coast of Chiapas, Mexico",earthquake
2008-03-14T22:32:09.380Z,26.988,142.599,10,6,mwc,403,22.5,,0.99,us,usp000g1gj,2015-02-12T22:03:26.844Z,"Bonin Islands, Japan region",earthquake
2008-03-15T14:43:26.500Z,2.708,94.596,25,6,mwc,390,29.6,,1.1,us,usp000g1j1,2015-02-12T23:48:17.874Z,"off the west coast of northern Sumatra",earthquake
2008-03-15T14:44:36.060Z,42.412,-126.835,10,5.7,mwc,196,117.2,,1.35,us,usp000g1j2,2015-02-12T21:46:24.441Z,"off the coast of Oregon",earthquake
2008-03-17T19:06:12.050Z,-54.324,-136.082,10,5.6,mwc,19,135.9,,1.4,us,usp000g1pt,2015-02-12T20:47:43.500Z,"Pacific-Antarctic Ridge",earthquake
2008-03-18T08:22:47.070Z,-29.252,-177.44,25,6.2,mwc,347,55.4,,1.19,us,usp000g1qt,2015-02-12T23:50:37.939Z,"Kermadec Islands, New Zealand",earthquake
2008-03-20T14:10:40.400Z,6.192,126.934,45,6.1,mwb,287,19.2,,1.05,us,usp000g1v5,2015-02-12T22:08:37.425Z,"Mindanao, Philippines",earthquake
2008-03-20T22:32:57.930Z,35.49,81.467,10,7.2,mwc,532,25.9,,1.03,us,usp000g1w2,2015-02-12T23:34:25.335Z,"Xinjiang-Xizang border region",earthquake
2008-03-20T23:12:00.830Z,35.513,81.433,10,5.6,mb,254,35,,0.89,us,usp000g1wc,2015-02-12T23:36:44.600Z,"Xinjiang-Xizang border region",earthquake
2008-03-22T21:24:11.270Z,52.176,-178.716,132,6.2,mwc,583,23.5,,0.89,us,usp000g22p,2015-02-12T23:21:28.512Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2008-03-24T07:02:34.640Z,-16.912,167.031,10,5.5,mwc,109,74.8,,1.39,us,usp000g275,2015-02-11T17:18:48.000Z,"Vanuatu",earthquake
2008-03-24T20:39:07.630Z,-20.043,-68.963,120,6.2,mwb,404,46,,0.9,us,usp000g296,2015-02-12T22:45:58.562Z,"Tarapaca, Chile",earthquake
2008-03-26T06:29:50.210Z,-56.712,-141.903,10,5.5,mwc,11,100.8,,1.12,us,usp000g2cy,2015-02-11T17:18:49.000Z,"Pacific-Antarctic Ridge",earthquake
2008-03-26T18:33:34.060Z,46.428,152.979,16.6,5.6,mwc,421,93.1,,0.96,us,usp000g2e4,2015-02-11T17:18:49.000Z,"Kuril Islands",earthquake
2008-03-26T20:06:05.000Z,13.59,144.88,70.6,5.6,mwc,,,,,gcmt,gcmt20080326200605,2015-02-11T17:18:49.000Z,"Guam region",earthquake
2008-03-26T20:06:05.840Z,13.594,144.879,70.6,5.6,mwc,226,23.2,,1.03,us,usp000g2e8,2015-02-12T21:58:30.962Z,"Guam region",earthquake
2008-03-27T09:42:57.620Z,17.199,-84.835,10,5.6,mwb,290,36.3,,1.14,us,usp000g2fy,2015-02-12T23:19:06.203Z,"north of Honduras",earthquake
2008-03-28T00:16:19.900Z,34.758,25.345,45,5.6,mwb,560,41.6,,1.19,us,usp000g2h6,2015-02-11T17:18:49.000Z,"Crete, Greece",earthquake
2008-03-28T06:39:47.150Z,-32.882,179.362,365,5.7,mwc,218,45.1,,1.43,us,usp000g2hn,2015-02-12T21:59:46.130Z,"south of the Kermadec Islands",earthquake
2008-03-28T22:41:32.220Z,20.251,121.949,10,5.8,mwc,245,34,,1.28,us,usp000g2kb,2015-02-12T23:02:39.537Z,"Batan Islands region, Philippines",earthquake
2008-03-29T03:01:30.320Z,13.283,125.684,8,5.7,mwc,328,33.7,,0.79,us,usp000g2kt,2015-02-12T22:28:01.657Z,"Philippine Islands region",earthquake
2008-03-29T08:09:47.790Z,20.271,121.984,16.2,5.5,mwc,179,43.5,,1.36,us,usp000g2m6,2015-02-11T17:18:49.000Z,"Batan Islands region, Philippines",earthquake
2008-03-29T15:12:03.180Z,-41.055,42.525,10,5.5,mwc,29,65.3,,1.29,us,usp000g2n0,2015-02-11T17:18:49.000Z,"Prince Edward Islands region",earthquake
2008-03-29T17:30:50.150Z,2.855,95.296,20,6.3,mwc,368,26.2,,1.07,us,usp000g2n7,2015-02-12T23:52:25.897Z,"Simeulue, Indonesia",earthquake
2008-03-30T17:10:07.760Z,-26.01,-177.929,154.8,5.5,mwc,150,42.4,,1.01,us,usp000g2r3,2015-02-11T17:18:49.000Z,"south of the Fiji Islands",earthquake
2008-04-02T08:48:49.730Z,-4.346,102.717,67,5.7,mwc,426,32.1,,0.81,us,usp000g2y3,2015-02-12T20:26:00.646Z,"southern Sumatra, Indonesia",earthquake
2008-04-02T14:36:10.790Z,-4.879,69.239,10,5.7,mwc,391,39,,0.89,us,usp000g2ye,2015-02-12T22:08:07.148Z,"Chagos Archipelago region",earthquake
2008-04-02T19:10:19.420Z,-7.046,129.203,180.7,5.7,mwc,230,22.6,,0.91,us,usp000g2z1,2015-02-12T21:25:12.132Z,"Kepulauan Babar, Indonesia",earthquake
2008-04-04T04:03:01.600Z,-15.281,-172.836,34.5,5.5,mwc,389,52.7,,1.02,us,usp000g332,2015-02-11T17:18:49.000Z,"Samoa Islands region",earthquake
2008-04-07T22:54:36.860Z,-19.965,168.452,10,5.8,mwc,304,21.8,,1.11,us,usp000g3ar,2015-02-12T23:08:25.548Z,"Vanuatu",earthquake
2008-04-08T02:09:16.850Z,12.59,143.788,10,5.5,mwb,117,42,,0.88,us,usp000g3b2,2015-02-11T17:18:49.000Z,"Guam region",earthquake
2008-04-09T11:13:17.690Z,-20.175,168.861,16,6.4,mwc,276,41.2,,1.12,us,usp000g3ec,2015-02-12T20:14:36.864Z,"Loyalty Islands, New Caledonia",earthquake
2008-04-09T11:23:40.350Z,-20.185,168.905,35,6.3,mwc,298,24.5,,1.11,us,usp000g3ee,2015-02-12T20:22:14.489Z,"Loyalty Islands, New Caledonia",earthquake
